"Title1","Title2","Authors1","Authors2","Keywords1","Keywords2","Similarity","Label"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","a sociotechnical view of algorithmic fairness","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","dolata m,feuerriegel s,schwabe g","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.19425877422734","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","ai-enabled radio resource allocation in 5g for urllc and embb users","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","elsayed m,erol-kantarci m","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.24946568884233","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","addressing fairness, bias, and appropriate use of artificial intelligence and machine learning in global health","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","fletcher rr,nakeshimana a,...","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","appropriate use,artificial intelligence,bias,ethics,fairness,global health,machine learning,medicine","0.25331325301205","1"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","beyond bias and discrimination: redefining the ai ethics principle of fairness in healthcare machine-learning algorithms","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","giovanola b,tiribelli s","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","bias,discrimination,ethics of algorithms,fairness,healthcare machine-learning algorithms,respect","0.2809563253012","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","who is the fairest of them all? public attitudes and expectations regarding automated decision-making","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","helberger n,araujo t,de vreese ch","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","algorithmic fairness,automated-decision making,public perceptions","0.25817886932345","1"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","principal fairness for human and algorithmic decision-making","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","imai k,jiang z","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.23084709207199","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","introduction to the special issue on ai fairness, trust, and ethics","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","jr lp,bansal g,melville n,...","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","ai bias,ai fairness,ai trust,artificial intelligence","0.26251621872104","1"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","exploring bias and fairness in artificial intelligence and machine learning algorithms","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","khakurel ub,abdelmoumin g,bajracharya a,rawat db","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","artificial intelligence,detection and tracking algorithms,machine learning,performance modeling,systems modeling","0.25436962134251","1"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","ai & intellectual property: towards an articulated public domain","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","kop m","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","founder of musicajuridica and strategic in- tellectual property lawyer at alrecht in amsterdam,james grimmelmann (cornell law school),joao pedro quintais (ivir) and suzan slijpen (slijpen legal),for their valuable contributions,insight and comments","0.23356587640886","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","a survey on datasets for fairness-aware machine learning","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","le quy t,roy a,iosifidis v,zhang w,ntoutsi e","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","aware machine learning,benchmark datasets,bias,datasets for fairness,discrimination,fairness","0.22686485070718","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","revealing factors influencing students' perceived fairness: a case with a predictive system for math learning","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","li c,xing w","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","fair ai,human-centered computing,math learning,perceived fairness","0.24354958294717","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","fmea-ai: ai fairness impact assessment using failure mode and effects analysis","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","li j,chignell textperiodcenteredm","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","artificial intelligence,ethics,human rights impact assessments,proportional satisfaction of claims,risk analysis","0.24684380378657","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","trustworthy ai: from principles to practices","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","libo,qipeng,liubo,dishuai,liujingen,peijiquan,yijinfeng,zhoubowen","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","trustworthy ai,accountability,explainability,fairness,generalization,privacy protection,reproducibility,robustness,transparency","0.19711270277962","0"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","assessing the fairness of ai systems: ai practitioners' processes, challenges, and needs for support","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","madaio m,egede l,subramonyam h,wortman vaughan j,wallach h","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","ai,fairness,machine learning,software development practices","0.25614457831325","1"
"speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","ai4people - on good ai governance: 14 priority actions, a s.m.a.r.t. model of governance, and a regulatory toolbox","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","pagallo u,aurucci p,casanovas p,chatila r,chazerand p,dignum v,luetge c,madelin r,schafer b,valcke p","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","ai4people - on good ai governance: 14 priority actions,artificial intelligence,burkhard schafer,christoph luetge,governance,paola aurucci,patrice chazerand,peggy valcke,pompeu casanovas,raja chatila,regulation,robert madelin,ssrn,ugo pagallo,virginia dignum,a s.m.a.r.t. model of governance,and a regulatory toolbox","0.22755785044942","0"
